publishedAt,title,viewCount,likeCount,dislikeCount,thumbnail,id,likesProportion
2018-10-14T23:10:35Z,"directo | noche de chill, que pasa cracks",5858192,411630,5925,https://i1.ytimg.com/vi/hfLhz77v-Yo/hqdefault.jpg,hfLhz77v-Yo,0.9858102525415814
2018-10-11T20:01:47Z,VIRTUAL HERO - La hora del té (EPISODIO 4 COMPLETO),12639821,1149681,31547,https://i1.ytimg.com/vi/GzBy7zD2lNM/hqdefault.jpg,GzBy7zD2lNM,0.9732930475742194
2018-10-03T19:37:37Z,De Rubén a Rubius - Documental COMPLETO - Virtual Hero,11591358,1209949,13355,https://i1.ytimg.com/vi/sxytIK7j-nI/hqdefault.jpg,sxytIK7j-nI,0.989082844493274
2018-09-29T20:15:01Z,EL MAYOR SORTEO DE LA HISTORIA DE YOUTUBE,13561172,2221534,16131,https://i1.ytimg.com/vi/XNdwLho27Mo/hqdefault.jpg,XNdwLho27Mo,0.9927911461277715
2018-06-22T21:16:11Z,TORNEO PRESENCIAL 100 YOUTUBERS #YTBattleRoyale - Fortnite - elrubiusOMG,18851164,820428,21522,https://i1.ytimg.com/vi/J7T4HnjveOc/hqdefault.jpg,J7T4HnjveOc,0.9744379119900232
2018-05-24T19:40:16Z,Me voy a dar un tiempo,13469696,1496398,44833,https://i1.ytimg.com/vi/XSBuVM0u3f0/hqdefault.jpg,XSBuVM0u3f0,0.9709109147168724
2018-05-14T20:02:48Z,INTENTANDO DUCHAR A MIS GATOS,30585779,1879956,22532,https://i1.ytimg.com/vi/HspLg4NA_WI/hqdefault.jpg,HspLg4NA_WI,0.9881565613028834
2018-05-08T23:22:54Z,LA KILL LEGENDARIA A THANOS | Fortnite,20181281,729392,16174,https://i1.ytimg.com/vi/fTc8bwoSv4M/hqdefault.jpg,fTc8bwoSv4M,0.9783064141873422
2018-05-02T20:15:29Z,UNA FAMILIA AGRESIVA | Gang Beasts (Momentos Divertidos #3),13056123,595606,8168,https://i1.ytimg.com/vi/163x8nGAOsY/hqdefault.jpg,163x8nGAOsY,0.9864717593006654
2018-04-30T00:29:53Z,🔴 DREAMTEAM LEGENDARIO - RUBIUS Y LOLiTO Dúos | Fortnite,7882951,317068,7444,https://i1.ytimg.com/vi/EQlku0eTCoY/hqdefault.jpg,EQlku0eTCoY,0.9770609407356277
2018-04-22T20:28:02Z,REACCIONANDO A ROBLOX,24544933,1566192,28018,https://i1.ytimg.com/vi/qN8ykdzZ_VU/hqdefault.jpg,qN8ykdzZ_VU,0.9824251510152364
2018-04-18T20:53:18Z,EL JUEGO MAS VIOLENTO DE VR | Gorn,16585298,1065258,9789,https://i1.ytimg.com/vi/gGVIuSDoz7Y/hqdefault.jpg,gGVIuSDoz7Y,0.9908943515957906
2018-04-12T20:40:11Z,RUBIUS Y MANGEL EN NORUEGA | Epic Vlog,13878003,1236117,7684,https://i1.ytimg.com/vi/MsCrcg-ejTQ/hqdefault.jpg,MsCrcg-ejTQ,0.9938221628701054
2018-04-01T20:31:42Z,EL MUNDO MALDITO DE PACMAN,8420751,642894,10489,https://i1.ytimg.com/vi/Hvkq5eYvRzk/hqdefault.jpg,Hvkq5eYvRzk,0.9839466285471156
2018-03-27T20:21:59Z,LOS CAZADORES DE MEMES | Far Cry 5 (Momentos Divertidos),26224411,994130,12835,https://i1.ytimg.com/vi/SwdFJXgNai0/hqdefault.jpg,SwdFJXgNai0,0.9872537774401295
2018-03-26T00:44:31Z,TORNEO DE YOUTUBERS #YTBattleRoyale - Fortnite - elrubiusOMG,20342379,1149891,19988,https://i1.ytimg.com/vi/x4CF5pruJz4/hqdefault.jpg,x4CF5pruJz4,0.9829144723514142
2018-03-21T21:54:50Z,COMO SER UN FAIL EN LA VIDA | Momentos Rubius #2,8919007,511560,7336,https://i1.ytimg.com/vi/_rSJt2J-HT0/hqdefault.jpg,_rSJt2J-HT0,0.9858622922512411
2018-03-14T20:01:15Z,PELEA DE BORRACHOS EN REALIDAD VIRTUAL,30195340,1059577,18061,https://i1.ytimg.com/vi/GjpZ6itUD6U/hqdefault.jpg,GjpZ6itUD6U,0.9832401975431453
2018-03-08T21:36:25Z,CUANTO CONOZCO A ELRUBIUS? (Quiz de Internet),17815527,1060304,13159,https://i1.ytimg.com/vi/OS5pMtdwRg4/hqdefault.jpg,OS5pMtdwRg4,0.9877415430247712
2018-03-02T21:14:53Z,LA VERDAD SOBRE RUBIUS,24474758,2018329,50233,https://i1.ytimg.com/vi/N0Z1NQL09cc/hqdefault.jpg,N0Z1NQL09cc,0.9757159804733917
2018-02-25T22:05:02Z,MI PRIMERA VICTORIA MAGISTRAL EN FORTNITE,17474510,1060840,14397,https://i1.ytimg.com/vi/ULX1mtbHSBE/hqdefault.jpg,ULX1mtbHSBE,0.9866103938015526
2018-02-19T21:31:06Z,ME HAGO PASAR POR ESTATUA Y PASA ESTO | Fortnite,24477634,1137375,29114,https://i1.ytimg.com/vi/fQkos0_NwV0/hqdefault.jpg,fQkos0_NwV0,0.9750413420100833
2018-02-18T02:26:20Z,"NOCHE DE FORTNITE, MAQUINA DE HUMO Y NUEVAS CAJITAS",3897806,179025,4619,https://i1.ytimg.com/vi/dkTVrml9dLE/hqdefault.jpg,dkTVrml9dLE,0.974848075624578
2018-02-11T21:45:30Z,💀💀💀 TRAP ADVENTURE 2 💀💀💀,16828274,920815,15476,https://i1.ytimg.com/vi/C-ANqpbthEw/hqdefault.jpg,C-ANqpbthEw,0.9834709508048246
2018-02-05T21:30:20Z,PUBG EN 1 MINUTO,22752090,1198915,22283,https://i1.ytimg.com/vi/3VaDOgM_tgw/hqdefault.jpg,3VaDOgM_tgw,0.9817531636966323
2018-01-28T21:23:56Z,EL COMBATE LEGENDARIO Z,15818874,897015,12198,https://i1.ytimg.com/vi/MHRY8WNUMlY/hqdefault.jpg,MHRY8WNUMlY,0.9865840017685625
2018-01-27T22:50:23Z,🔴 CAZADOR DE MONSTRUOS EPICOS | Monster Hunter World,4650908,247308,5767,https://i1.ytimg.com/vi/4_Y8DaH8VBg/hqdefault.jpg,4_Y8DaH8VBg,0.9772122888471797
2018-01-23T21:38:20Z,LA DISCOTECA DEL MEME (VRChat),13933977,714131,11135,https://i1.ytimg.com/vi/RCRP3PQ4-Xk/hqdefault.jpg,RCRP3PQ4-Xk,0.9846470122686022
2018-01-17T21:31:52Z,MIS SUBS ME ENVIAN CANCIONES TROLL | Momentos Rubius #1,13015303,741754,11180,https://i1.ytimg.com/vi/HWd-FHXJdJA/hqdefault.jpg,HWd-FHXJdJA,0.9851514209744812
2018-01-13T22:19:46Z,"🔴 DIRECTO - MI NUEVA MAQUINA DE HACER MEMES FRESCOS, PUBG y Fortnite",4425870,260166,4559,https://i1.ytimg.com/vi/q9s00bIEb9w/hqdefault.jpg,q9s00bIEb9w,0.9827783548965908
2018-01-09T21:34:55Z,HACIENDO AMIGOS EN REALIDAD VIRTUAL (VR Chat),20776700,1061911,15576,https://i1.ytimg.com/vi/cUMJRdyFsLk/hqdefault.jpg,cUMJRdyFsLk,0.9855441411358096
2018-01-04T21:32:04Z,Un dia de nieve con Rubius,14745093,1097739,8718,https://i1.ytimg.com/vi/f0P-4Z4Joi4/hqdefault.jpg,f0P-4Z4Joi4,0.992120796379796
